loops	prediction	trackerror	treesize	prunetreesize	prunetime	bestcost	time
59.0	0.2	0.1216214929475592	2305.0	13.0	0.000692	inf	59.0
60.0	0.2	0.06390789282691738	2707.0	13.0	0.001071	inf	60.0
61.0	0.30000000000000004	0.04519667336596931	2480.0	13.0	0.001137	inf	61.0
62.0	0.1	0.04598131242916701	4985.0	14.0	0.001525	inf	62.0
63.0	0.30000000000000004	0.22253508251542523	1455.0	11.0	0.001772	inf	63.0
64.0	0.1	0.13780357766829546	2051.0	12.0	0.001021	inf	64.0
65.0	0.1	0.08729110055056452	3531.0	12.0	0.001354	inf	65.0
66.0	0.2	0.166264222597251	1909.0	12.0	0.001365	inf	66.0
67.0	0.1	0.07725044992450907	2889.0	12.0	0.001298	inf	67.0
68.0	0.1	0.16143758126226654	1508.0	12.0	0.001616	inf	68.0
69.0	0.2	0.0968553651291413	2312.0	12.0	0.00103	inf	69.0
70.0	0.1	0.12542489024123835	2971.0	12.0	0.001344	inf	70.0
71.0	0.2	0.21367697555373336	3543.0	12.0	0.001728	inf	71.0
72.0	0.1	0.0729095583496936	4444.0	12.0	0.00226	inf	72.0
73.0	0.1	0.15538304458435598	845.0	12.0	0.000978	inf	73.0
74.0	0.2	1.538496788788945	1192.0	845.0	0.001039	inf	74.0
75.0	0.0	0.41500610912167957	1238.0	1187.0	0.001014	inf	75.0
76.0	0.1	0.14505999969652325	1014.0	4.0	0.000513	inf	76.0
77.0	0.1	0.10726201922914254	2172.0	5.0	0.000707	inf	77.0
78.0	0.8	0.11826363718882611	858.0	4.0	0.00087	inf	78.0
79.0	0.2	0.07837138542162757	1150.0	5.0	0.000411	inf	79.0
80.0	0.4	0.10848204727765233	1884.0	6.0	0.000444	inf	80.0
81.0	0.4	0.0659227628757359	2034.0	10.0	0.000718	inf	81.0
82.0	0.2	0.051837799062265884	3434.0	11.0	0.001272	inf	82.0
83.0	0.1	0.10162243448448717	4019.0	9.0	0.00211	inf	83.0
84.0	0.1	0.18751906031094212	5327.0	8.0	0.002064	inf	84.0
85.0	0.2	0.0868283667285547	6210.0	7.0	0.003606	inf	85.0
86.0	0.2	0.12689805644874894	8875.0	5.0	0.004139	inf	86.0
87.0	0.0	0.07306992730018867	1181.0	8875.0	0.008971	inf	87.0
88.0	0.0	0.053835871440199	1261.0	1177.0	0.001611	inf	88.0
89.0	0.30000000000000004	0.04923954148586276	1081.0	1261.0	0.001034	inf	89.0
90.0	0.0	0.07678392435854768	1143.0	850.0	0.000864	inf	90.0
91.0	0.4	0.09596193730567855	995.0	1143.0	0.001189	inf	91.0
92.0	0.0	0.10987076011673916	1359.0	992.0	0.000939	inf	92.0
93.0	0.5	0.07600856148101202	1352.0	1359.0	0.001409	inf	93.0
94.0	0.0	0.050403262283894995	1037.0	1347.0	0.001147	inf	94.0
95.0	0.5	0.11296903979853024	1421.0	1.0	0.000461	inf	95.0
96.0	0.30000000000000004	0.14763839075213298	2461.0	4.0	0.000859	inf	96.0
97.0	0.4	0.20237597048290545	3585.0	3.0	0.001494	inf	97.0
98.0	0.8	0.11831847999150115	1234.0	3585.0	0.002698	inf	98.0
99.0	0.0	0.09825710650518785	1265.0	1224.0	0.001342	inf	99.0
100.0	0.30000000000000004	0.07927468792219682	1368.0	1265.0	0.000953	inf	100.0
101.0	0.0	0.10509951924500124	1237.0	1367.0	0.001261	inf	101.0
102.0	0.8	0.07878446469961888	1572.0	1237.0	0.000933	inf	102.0
103.0	0.0	0.06673799697923598	2286.0	913.0	0.001384	inf	103.0
104.0	0.4	0.06735257221409369	2274.0	2286.0	0.001481	inf	104.0
105.0	0.0	0.09418526359324465	3704.0	3.0	0.001205	inf	105.0
106.0	0.5	0.04876237353515958	3217.0	3704.0	0.003589	inf	106.0
107.0	0.0	0.03323883849357177	1225.0	3209.0	0.002963	inf	107.0
108.0	0.4	0.06970622415738952	1325.0	1225.0	0.001474	inf	108.0
109.0	0.0	0.04096395284819401	1795.0	1314.0	0.001518	inf	109.0
110.0	0.4	0.04319918704187179	1201.0	1795.0	0.001168	inf	110.0
111.0	0.0	0.00758470626491304	867.0	1191.0	0.001115	inf	111.0
112.0	0.4	0.09116375162743114	476.0	9.0	0.000893	inf	112.0
113.0	0.1	0.06416501578637639	965.0	12.0	0.000555	inf	113.0
114.0	0.1	0.2143092416292823	432.0	11.0	0.000494	inf	114.0
115.0	0.2	0.1990445964890939	477.0	11.0	0.000462	inf	115.0
116.0	0.1	0.15155771358012388	457.0	11.0	0.000339	inf	116.0
117.0	0.1	0.08370668230239166	1242.0	11.0	0.000466	inf	117.0
118.0	0.1	0.057738091829767364	980.0	11.0	0.000648	inf	118.0
119.0	0.2	0.13993357120526928	793.0	11.0	0.000509	inf	119.0
120.0	0.1	0.10379055145959006	776.0	11.0	0.000364	inf	120.0
121.0	0.2	0.11842696142162297	1354.0	11.0	0.000553	inf	121.0
122.0	0.2	0.11667420185447812	1947.0	11.0	0.001064	inf	122.0
123.0	0.1	0.047312375582698074	2805.0	9.0	0.001021	inf	123.0
124.0	0.1	0.08425970721024087	2131.0	8.0	0.001286	inf	124.0
125.0	0.1	0.1731360944230333	2375.0	8.0	0.001811	inf	125.0
126.0	0.2	0.18162853958735944	2749.0	7.0	0.002205	inf	126.0
127.0	0.1	0.07411229191924387	3634.0	5.0	0.002384	inf	127.0
128.0	0.2	0.08776545542157148	4511.0	4.0	0.002397	inf	128.0
129.0	0.4	0.10485649450822429	4621.0	3.0	0.002354	inf	129.0
130.0	0.4	0.035336059391698205	328.0	4621.0	0.005128	inf	130.0
131.0	0.0	0.017476826040123718	1435.0	325.0	0.000535	inf	131.0
132.0	0.4	0.024495850962332515	1555.0	1435.0	0.001425	inf	132.0
133.0	0.0	0.029165280265224663	570.0	1529.0	0.001638	inf	133.0
134.0	0.5	0.09456256794818514	289.0	1.0	0.0006	4.217806593452002	134.0
135.0	0.30000000000000004	0.13962207192202825	424.0	8.0	0.000316	4.217806593452002	135.0
136.0	0.0	0.19276081484067356	781.0	11.0	0.000475	4.217806593452002	136.0
137.0	0.2	0.15102765998942155	1444.0	11.0	0.000473	4.217806593452002	137.0
138.0	0.2	0.291018736187992	2162.0	10.0	0.000946	4.508256514158399	138.0
139.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	139.0
140.0	0.2	0.291018736187992	447.0	0.0	4e-06	2.314071447165747	140.0
141.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	141.0
142.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	142.0
143.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	143.0
144.0	0.2	0.291018736187992	1.0	0.0	1.3e-05	inf	144.0
145.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	145.0
146.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	146.0
147.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	147.0
148.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	148.0
149.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	149.0
150.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	150.0
151.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	151.0
152.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	152.0
153.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	153.0
154.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	154.0
155.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	155.0
156.0	0.2	0.291018736187992	1.0	0.0	9e-06	inf	156.0
157.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	157.0
158.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	158.0
159.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	159.0
160.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	160.0
161.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	161.0
162.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	162.0
163.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	163.0
164.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	164.0
165.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	165.0
166.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	166.0
167.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	167.0
168.0	0.2	0.291018736187992	1.0	0.0	7e-06	inf	168.0
169.0	0.2	0.291018736187992	1.0	0.0	7e-06	inf	169.0
170.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	170.0
171.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	171.0
172.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	172.0
173.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	173.0
174.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	174.0
175.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	175.0
176.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	176.0
177.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	177.0
178.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	178.0
179.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	179.0
180.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	180.0
181.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	181.0
182.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	182.0
183.0	0.2	0.291018736187992	1.0	0.0	5e-06	inf	183.0
184.0	0.2	0.291018736187992	1.0	0.0	6e-06	inf	184.0
185.0	0.2	0.291018736187992	1.0	0.0	4e-06	inf	185.0
