loops	prediction	trackerror	treesize	prunetreesize	prunetime	bestcost	time
93.0	0.1	0.10450976508151942	1412.0	8.0	0.000652	inf	93.0
94.0	0.1	0.0697566668846921	903.0	7.0	0.000454	inf	94.0
95.0	0.2	0.12374486527455267	2497.0	7.0	0.000453	inf	95.0
96.0	0.4	0.09977809086663857	2778.0	6.0	0.001432	inf	96.0
97.0	0.6000000000000001	0.046676871443886714	814.0	5.0	0.000632	inf	97.0
98.0	0.2	0.1345002659952984	1988.0	5.0	0.000595	inf	98.0
99.0	0.5	0.0863694201156021	701.0	4.0	0.000543	inf	99.0
100.0	0.0	0.08291921450084029	660.0	701.0	0.000638	inf	100.0
101.0	0.0	0.08570711005063623	743.0	299.0	0.000518	inf	101.0
102.0	0.4	0.13553252361283324	590.0	743.0	0.000607	inf	102.0
103.0	0.0	0.13104034677930304	714.0	194.0	0.000433	inf	103.0
104.0	0.5	0.042130773108621226	793.0	714.0	0.000626	inf	104.0
105.0	0.0	0.03265533124388645	1029.0	764.0	0.000804	inf	105.0
106.0	0.4	0.09983466276503901	706.0	1029.0	0.000954	inf	106.0
107.0	0.0	0.10056462408911344	1038.0	344.0	0.000668	inf	107.0
108.0	0.7000000000000001	0.05813383179059226	568.0	1.0	0.000379	inf	108.0
109.0	0.0	0.0344397011048863	1979.0	1.0	0.00047	inf	109.0
110.0	0.4	0.03885927348891725	689.0	1979.0	0.002162	inf	110.0
111.0	0.0	0.0005891154830375347	298.0	684.0	0.000705	inf	111.0
112.0	0.5	0.14056527557453377	545.0	298.0	0.000431	inf	112.0
113.0	0.0	0.1167975165258794	994.0	211.0	0.000434	inf	113.0
114.0	0.4	0.12322263645187644	541.0	994.0	0.000661	inf	114.0
115.0	0.0	0.11848563585366323	817.0	540.0	0.000569	inf	115.0
116.0	0.8	0.03982504595972026	801.0	1.0	0.000405	inf	116.0
117.0	0.9000000000000001	0.09672995869799773	1072.0	801.0	0.000492	inf	117.0
118.0	0.0	0.08962764088480094	732.0	1068.0	0.000895	inf	118.0
119.0	0.5	0.04835344114955555	1238.0	732.0	0.000539	inf	119.0
120.0	0.0	0.030742467933970903	1402.0	417.0	0.000775	inf	120.0
121.0	0.7000000000000001	0.09147404022057301	1031.0	1402.0	0.000852	inf	121.0
122.0	0.0	0.08456846027687068	790.0	781.0	0.000815	inf	122.0
123.0	0.5	0.1020404410996002	798.0	790.0	0.000715	inf	123.0
124.0	0.0	0.08493185492606194	265.0	708.0	0.000675	inf	124.0
125.0	0.4	0.13034137593799971	1363.0	265.0	0.000374	inf	125.0
126.0	0.0	0.130457109646875	1694.0	633.0	0.001	inf	126.0
127.0	0.4	0.06009639917509939	1105.0	1694.0	0.001185	inf	127.0
128.0	0.0	0.03888914718949657	2051.0	380.0	0.000748	inf	128.0
129.0	0.4	0.07762480760092949	381.0	2051.0	0.001552	4.433897154953533	129.0
130.0	0.0	0.05609053832920632	860.0	81.0	0.000382	4.396896957819639	130.0
131.0	0.6000000000000001	0.0367288566417844	1765.0	4.0	0.000417	4.3223716444134235	131.0
132.0	0.30000000000000004	0.07495519460358004	1919.0	5.0	0.001031	4.3223716444134235	132.0
133.0	0.9000000000000001	0.06201317797498267	917.0	5.0	0.000543	4.319265503803682	133.0
134.0	0.4	0.05928337196893119	701.0	12.0	0.000431	4.319265503803682	134.0
135.0	0.1	0.11401767379514925	991.0	13.0	0.000487	4.319265503803682	135.0
136.0	0.1	0.03847675522763932	1220.0	11.0	0.000671	4.319265503803682	136.0
137.0	0.1	0.0662991660999632	1337.0	10.0	0.00071	4.319265503803682	137.0
138.0	0.30000000000000004	0.13814908982859503	1561.0	9.0	0.000758	4.319265503803682	138.0
139.0	0.0	0.048476182906903274	1609.0	7.0	0.00087	4.319265503803682	139.0
140.0	0.2	0.06301512474039105	1661.0	4.0	0.000956	4.319265503803682	140.0
